sku;catalog_desc;id_product;similar_desc;elastic_score;normalize_score;preco_medio;categoria;marca;cor;atributo_1;atributo_2;atributo_3;atributo_4;atributo_5;atributo_6
LI582UP17OKCMOB-116809;SOFA 3 LUGARES LARISSA II SUEDE BEGE;86361350;SOFA 3 LUGARES LAUGHLIN SUEDE BEGE;25.623447;69.98224732965697;1097.83;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;SUEDE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP17OKCMOB-116809;SOFA 3 LUGARES LARISSA II SUEDE BEGE;104698899;SOFA 3 LUGARES MARANELLO SUEDE BEGE;25.623447;69.98224732965697;948.72;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;SUEDE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP17OKCMOB-116809;SOFA 3 LUGARES LARISSA II SUEDE BEGE;112005485;SOFA 3 LUGARES DENVER SUEDE BEGE;25.623447;69.98224732965697;972.59;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;SUEDE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP17OKCMOB-116809;SOFA 3 LUGARES LARISSA II SUEDE BEGE;50590139;SOFA 3 LUGARES BEEGEES SUEDE BEGE;25.623447;69.98224732965697;1593.78;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;SUEDE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;91706921;SOFA 3 LUGARES NEW PASSION CORINO PRETO;35.91299;100.0;1295.87;SOFAS E SOFAS CAMA;NAO INFORMADO;PRETO;3;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;42350491;SOFA 3 LUGARES NEW PASSION SUEDE PRETO;31.125895;86.67029673664042;1558.23;SOFAS E SOFAS CAMA;NAO INFORMADO;PRETO;3;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;84160957;SOFA 2 LUGARES NEW PASSION PRETO;29.40875;81.8888931275285;1120.82;SOFAS E SOFAS CAMA;NAO INFORMADO;PRETO;2;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;61878762;SOFA 3 LUGARES NEW PASSION COURO SINTETICO;28.742178;80.03281820867602;1065.57;SOFAS E SOFAS CAMA;NAO INFORMADO;NAO INFORMADO;3;COURO SINTETICO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;129107926;CONJUNTO SOFA 2 E 3 LUGARES NEW PASSION PRETO;28.188803;78.49194121681319;1593.88;SOFAS E SOFAS CAMA;NAO INFORMADO;PRETO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;64442348;SOFA 3 LUGARES NEW PASSION SUEDE;27.07286;75.38458925308085;1219.52;SOFAS E SOFAS CAMA;NAO INFORMADO;NAO INFORMADO;3;SUEDE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;60833486;SOFA 2 LUGARES NEW PASSION COURO SINTETICO;26.153072;72.82343241261728;1054.63;SOFAS E SOFAS CAMA;NAO INFORMADO;NAO INFORMADO;2;COURO SINTETICO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;84401754;SOFA 2 LUGARES NEW PASSION CAFE;24.421864;68.00287027061796;1140.13;SOFAS E SOFAS CAMA;NAO INFORMADO;NAO INFORMADO;2;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;127651767;SOFA BRONZE 3 LUGARES CORINO 191CMX83CM PRETO;24.21931;67.43885708207532;999.45;SOFAS E SOFAS CAMA;NAO INFORMADO;PRETO;3;NAO INFORMADO;NAO INFORMADO;191CM X 83CM;NAO INFORMADO;NAO INFORMADO
LI582UP75OXKMOB-462928;SOFA 3 LUGARES NEW PASSION CORINO PRETO;93439024;SOFA 2 E 3 LUGARES CORINO PRETO BIA;24.049618;66.9663483881459;1790.25;SOFAS E SOFAS CAMA;NAO INFORMADO;PRETO;3;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;69594531;SOFA 3 LUGARES RETRATIL BERNA LINHO CINZA 180 CM;34.560608;100.0;1076.16;SOFAS E SOFAS CAMA;NAO INFORMADO;CINZA;3;LINHO;SIM;180;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;69550484;SOFA 3 LUGARES RETRATIL BERNA LINHO BEGE 180 CM;34.560608;100.0;1130.16;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;LINHO;SIM;180;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;103490920;SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 180 CM;33.56326;97.11420586119318;2249.26;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;LINHO;SIM;180;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;103829477;SOFA 3 LUGARES MONACO 180 M COM ALMOFADAS LINHO RUSTICO CRU;31.300684;90.56751547889435;1217.01;SOFAS E SOFAS CAMA;NAO INFORMADO;RUSTICO CRU;3;LINHO;NAO INFORMADO;180CM;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;108956674;SOFA 3 LUGARES RETRATIL MOON LINHO CRU 200 CM;30.987617;89.66166625309368;2088.53;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;LINHO;SIM;200;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;70224236;SOFA 3 LUGARES RETRATIL BERNA SUEDE BEGE 180 CM;30.453484;88.11616971553278;874.87;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;SUEDE;SIM;180;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;70972339;SOFA 3 LUGARES RETRATIL BERNA SUEDE GRAFITE 180 CM;30.453484;88.11616971553278;707.73;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;SUEDE;SIM;180;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;70075399;SOFA 3 LUGARES RETRATIL BERNA SUEDE PRETO 180 CM;30.453484;88.11616971553278;1049.98;SOFAS E SOFAS CAMA;NAO INFORMADO;PRETO;3;SUEDE;SIM;180;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;103401058;SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 220 CM;29.712902;85.97331968233891;2104.73;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;LINHO;SIM;220;NAO INFORMADO;NAO INFORMADO
MO173UP37YKGMOB-813085;SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM;103973351;SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 200 CM;29.712902;85.97331968233891;2200.76;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;LINHO;SIM;200;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;30199061;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;39.804543;100.0;1387.14;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;SUEDE;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;30367875;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE CASTANHO;33.693596;84.64761421830667;1392.05;SOFAS E SOFAS CAMA;NAO INFORMADO;CASTANHO;3;SUEDE;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;83432162;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE PRETO;33.693596;84.64761421830667;1183.1;SOFAS E SOFAS CAMA;NAO INFORMADO;PRETO;3;SUEDE;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;102822961;SOFA 3 LUGARES RETRATIL E RECLINAVEL ASPEN SUEDE GRAFITE;32.12725;80.71252067885818;1415.13;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;ASPEN SUEDE;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;29105766;SOFA RETRATIL E RECLINAVEL 3 LUGARES BLENDA II SUEDE GRAFITE;31.797016;79.88288171026106;1643.12;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;SUEDE;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;107435467;SOFA HOUSTON RETRATIL E RECLINAVEL 3 LUGARES SUEDE GRAFITE 210CM;31.401287;78.88870122186806;1201.9;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;SUEDE;SIM;180;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;131004112;SOFA ATHENA RETRATIL E RECLINAVEL 3 LUGARES SUEDE GRAFITE 200CM;31.401287;78.88870122186806;1299.9;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;SUEDE;SIM;180;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;31386454;SOFA RETRATIL E RECLINAVEL 3 LUGARES BLENDA I SUEDE GRAFITE;31.142912;78.23959189783939;1230.15;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;BLENDA I SUEDE;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;78802573;SOFA 3 LUGARES RETRATIL E RECLINAVEL COM BAU LOTTUS SUEDE GRAFITE;31.115559;78.17087361108504;1728.4;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;SUEDE;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
LI582UP05UNYMOB-641112;SOFA 3 LUGARES RETRATIL E RECLINAVEL BIARRITZ SUEDE GRAFITE;77128617;SOFA 3 LUGARES RETRATIL E RECLINAVEL ROMA SUEDE GRAFITE 210 CM;30.71983;77.17669312269206;1319.06;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;SUEDE;SIM;200;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;104499564;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;37.40033;100.0;2473.48;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;104299184;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN VELUDO BEGE;33.293205;89.01847924871252;2234.95;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;VELUDO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;103490918;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;32.235344;86.18999885829885;2488.62;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;103172806;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;32.235344;86.18999885829885;2123.28;SOFAS E SOFAS CAMA;NAO INFORMADO;CINZA;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;103139066;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO AZUL MARINHO;31.404533;83.96859867279247;2230.13;SOFAS E SOFAS CAMA;NAO INFORMADO;AZUL MARINHO;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;111546159;SOFA 3 LUGARES RETRATIL E RECLINAVEL PASCAL LINHO BEGE;31.286062;83.65183408809496;2407.86;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;103139067;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;30.647127;81.9434668089827;2434.66;SOFAS E SOFAS CAMA;NAO INFORMADO;LINHO CRU;3;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;107231276;SOFA 3 LUGARES RETRATIL E RECLINAVEL RAUL LINHO BEGE;29.697845;79.40530203877881;1965.49;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;115346816;SOFA FIRENZE RETRATIL E RECLINAVEL 3 LUGARES 200CM TECIDO LINHO KASACOMIGO BEGE;28.947409;77.39880637416836;2060.12;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;LINHO;SIM;200;NAO INFORMADO;NAO INFORMADO
MO173UP63GLCMOB-1147876;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;131941071;SOFA RETRATIL E RECLINAVEL 3 LUGARES EM LINHO ARIEL 212CM BEGE ESTRELA;28.947409;77.39880637416836;2599.9;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;LINHO;SIM;212;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;103172806;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;36.91983;100.0;2123.28;SOFAS E SOFAS CAMA;NAO INFORMADO;CINZA;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;103490918;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;32.235344;87.31173464233177;2488.62;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;104499564;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;32.235344;87.31173464233177;2473.48;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;103139066;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO AZUL MARINHO;31.404533;85.0614236306072;2230.13;SOFAS E SOFAS CAMA;NAO INFORMADO;AZUL MARINHO;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;110140625;SOFA 3 LUGARES RETRATIL E RECLINAVEL PASCAL LINHO CINZA;30.805565;83.43907596540939;2295.78;SOFAS E SOFAS CAMA;NAO INFORMADO;CINZA;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;103139067;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;30.647127;83.00993531118644;2434.66;SOFAS E SOFAS CAMA;NAO INFORMADO;LINHO CRU;3;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;107939331;SOFA 3 LUGARES RETRATIL E RECLINAVEL RAUL LINHO CINZA;29.217348;79.13727663426403;2209.0;SOFAS E SOFAS CAMA;NAO INFORMADO;CINZA;3;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;104206276;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN VELUDO MARROM;28.12822;76.18729555363608;2432.67;SOFAS E SOFAS CAMA;NAO INFORMADO;MARROM;3;VELUDO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;104586878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN VELUDO VERDE;28.12822;76.18729555363608;2323.36;SOFAS E SOFAS CAMA;NAO INFORMADO;VERDE;3;VELUDO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;103876586;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN VELUDO GRAFITE;28.12822;76.18729555363608;2462.31;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;VELUDO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;103139067;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;37.28275;100.0;2434.66;SOFAS E SOFAS CAMA;NAO INFORMADO;LINHO CRU;3;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;103490918;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;32.235344;86.46181947415359;2488.62;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;104499564;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;32.235344;86.46181947415359;2473.48;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;103172806;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;32.235344;86.46181947415359;2123.28;SOFAS E SOFAS CAMA;NAO INFORMADO;CINZA;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;106692622;SOFA 3 LUGARES RETRATIL E RECLINAVEL RAUL LINHO CRU;31.928314;85.6383018956488;2011.01;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;103401058;SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 220 CM;31.680346;84.97320074297095;2104.73;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;LINHO;SIM;220;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;103973351;SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 200 CM;31.680346;84.97320074297095;2200.76;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;LINHO;SIM;200;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;103490920;SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 180 CM;31.680346;84.97320074297095;2249.26;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;LINHO;SIM;180;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;108093022;SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 240 CM;31.680346;84.97320074297095;2541.23;SOFAS E SOFAS CAMA;NAO INFORMADO;CRU;3;LINHO;SIM;240;NAO INFORMADO;NAO INFORMADO
MO173UP64GLBMOB-1147875;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;103139066;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO AZUL MARINHO;31.404533;84.23341357598353;2230.13;SOFAS E SOFAS CAMA;NAO INFORMADO;AZUL MARINHO;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP61GLEMOB-1147878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;103490918;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;38.34629;100.0;2488.62;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP61GLEMOB-1147878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;103876586;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN VELUDO GRAFITE;34.239166;89.28938366658154;2462.31;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;VELUDO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP61GLEMOB-1147878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;104499564;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;32.235344;84.06378817872601;2473.48;SOFAS E SOFAS CAMA;NAO INFORMADO;BEGE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP61GLEMOB-1147878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;103172806;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;32.235344;84.06378817872601;2123.28;SOFAS E SOFAS CAMA;NAO INFORMADO;CINZA;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP61GLEMOB-1147878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;113360429;SOFA 3 LUGARES RETRATIL E RECLINAVEL PASCAL LINHO GRAFITE;32.232025;84.0551328433598;2465.88;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP61GLEMOB-1147878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;103139066;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO AZUL MARINHO;31.404533;81.89718744629532;2230.13;SOFAS E SOFAS CAMA;NAO INFORMADO;AZUL MARINHO;3;LINHO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP61GLEMOB-1147878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;103139067;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;30.647127;79.92201331602092;2434.66;SOFAS E SOFAS CAMA;NAO INFORMADO;LINHO CRU;3;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
MO173UP61GLEMOB-1147878;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;108603958;SOFA 3 LUGARES RETRATIL E RECLINAVEL RAUL LINHO GRAFITE;30.643808;79.91335798065471;1989.53;SOFAS E SOFAS CAMA;NAO INFORMADO;GRAFITE;3;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
